ProcessLevel	Parent_processName	ProcessID	ProcessName	Symbol
-1		MBCO:Background	Background genes	NCAPH2
-1		MBCO:Background	Background genes	NCBP1
-1		MBCO:Background	Background genes	NCBP2
-1		MBCO:Background	Background genes	NCBP3
-1		MBCO:Background	Background genes	NCCRP1
-1		MBCO:Background	Background genes	NCDN
-1		MBCO:Background	Background genes	NCEH1
-1		MBCO:Background	Background genes	NCF1
-1		MBCO:Background	Background genes	NCF4
-1		MBCO:Background	Background genes	NCK1
-1		MBCO:Background	Background genes	NCK2
-1		MBCO:Background	Background genes	NCKAP1
-1		MBCO:Background	Background genes	NCKAP1L
-1		MBCO:Background	Background genes	NCKIPSD
-1		MBCO:Background	Background genes	NCL
-1		MBCO:Background	Background genes	NCLN
-1		MBCO:Background	Background genes	NCLP1
-1		MBCO:Background	Background genes	NCLP2
-1		MBCO:Background	Background genes	NCMAP
-1		MBCO:Background	Background genes	NCOA1
-1		MBCO:Background	Background genes	NCOA2
-1		MBCO:Background	Background genes	NCOA3
-1		MBCO:Background	Background genes	NCOA4
-1		MBCO:Background	Background genes	NCOA5
-1		MBCO:Background	Background genes	NCOA6
-1		MBCO:Background	Background genes	NCOA7
-1		MBCO:Background	Background genes	NCOR1
-1		MBCO:Background	Background genes	NCOR2
-1		MBCO:Background	Background genes	NCR1
-1		MBCO:Background	Background genes	NCR2
-1		MBCO:Background	Background genes	NCR3
-1		MBCO:Background	Background genes	NCS1
-1		MBCO:Background	Background genes	NCSTN
-1		MBCO:Background	Background genes	ND1
-1		MBCO:Background	Background genes	ND2
-1		MBCO:Background	Background genes	ND3
-1		MBCO:Background	Background genes	ND4
-1		MBCO:Background	Background genes	ND6
-1		MBCO:Background	Background genes	NDC1
-1		MBCO:Background	Background genes	NDC80
-1		MBCO:Background	Background genes	NDE1
-1		MBCO:Background	Background genes	NDEL1
-1		MBCO:Background	Background genes	NDFIP1
-1		MBCO:Background	Background genes	NDFIP2
-1		MBCO:Background	Background genes	NDNF
-1		MBCO:Background	Background genes	NDNL2
-1		MBCO:Background	Background genes	NDOR1
-1		MBCO:Background	Background genes	NDP
-1		MBCO:Background	Background genes	NDRG1
-1		MBCO:Background	Background genes	NDRG2
-1		MBCO:Background	Background genes	NDRG4
-1		MBCO:Background	Background genes	NDST1
-1		MBCO:Background	Background genes	NDST2
-1		MBCO:Background	Background genes	NDST3
-1		MBCO:Background	Background genes	NDST4
-1		MBCO:Background	Background genes	NDUFA1
-1		MBCO:Background	Background genes	NDUFA11
-1		MBCO:Background	Background genes	NDUFA12
-1		MBCO:Background	Background genes	NDUFA13
-1		MBCO:Background	Background genes	NDUFA4
-1		MBCO:Background	Background genes	NDUFA5
-1		MBCO:Background	Background genes	NDUFA9
-1		MBCO:Background	Background genes	NDUFAB1
-1		MBCO:Background	Background genes	NDUFAF1
-1		MBCO:Background	Background genes	NDUFAF2
-1		MBCO:Background	Background genes	NDUFAF4
-1		MBCO:Background	Background genes	NDUFAF5
-1		MBCO:Background	Background genes	NDUFAF6
-1		MBCO:Background	Background genes	NDUFAF7
-1		MBCO:Background	Background genes	NDUFB1
-1		MBCO:Background	Background genes	NDUFB2
-1		MBCO:Background	Background genes	NDUFB8
-1		MBCO:Background	Background genes	NDUFC1
-1		MBCO:Background	Background genes	NDUFC2
-1		MBCO:Background	Background genes	NDUFS1
-1		MBCO:Background	Background genes	NDUFS2
-1		MBCO:Background	Background genes	NDUFS3
-1		MBCO:Background	Background genes	NDUFS4
-1		MBCO:Background	Background genes	NDUFS7
-1		MBCO:Background	Background genes	NDUFS8
-1		MBCO:Background	Background genes	NDUFV1
-1		MBCO:Background	Background genes	NDUFV2
-1		MBCO:Background	Background genes	NDUFV3
-1		MBCO:Background	Background genes	NEAT1
-1		MBCO:Background	Background genes	NEB
-1		MBCO:Background	Background genes	NEBL
-1		MBCO:Background	Background genes	NECAB2
-1		MBCO:Background	Background genes	NECAB3
-1		MBCO:Background	Background genes	NECAP1
-1		MBCO:Background	Background genes	NECAP2
-1		MBCO:Background	Background genes	NEDD1
-1		MBCO:Background	Background genes	NEDD4
-1		MBCO:Background	Background genes	NEDD4L
-1		MBCO:Background	Background genes	NEDD8
-1		MBCO:Background	Background genes	NEDD9
-1		MBCO:Background	Background genes	NEFH
-1		MBCO:Background	Background genes	NEFL
-1		MBCO:Background	Background genes	NEFM
-1		MBCO:Background	Background genes	NEGR1
-1		MBCO:Background	Background genes	NEIL1
-1		MBCO:Background	Background genes	NEIL2
-1		MBCO:Background	Background genes	NEIL3
-1		MBCO:Background	Background genes	NEK1
-1		MBCO:Background	Background genes	NEK10
-1		MBCO:Background	Background genes	NEK11
-1		MBCO:Background	Background genes	NEK2
-1		MBCO:Background	Background genes	NEK3
-1		MBCO:Background	Background genes	NEK4
-1		MBCO:Background	Background genes	NEK5
-1		MBCO:Background	Background genes	NEK6
-1		MBCO:Background	Background genes	NEK7
-1		MBCO:Background	Background genes	NEK8
-1		MBCO:Background	Background genes	NEK9
-1		MBCO:Background	Background genes	NELFA
-1		MBCO:Background	Background genes	NELFB
-1		MBCO:Background	Background genes	NELFCD
-1		MBCO:Background	Background genes	NELFE
-1		MBCO:Background	Background genes	NELL1
-1		MBCO:Background	Background genes	NELL2
-1		MBCO:Background	Background genes	NENF
-1		MBCO:Background	Background genes	NEO1
-1		MBCO:Background	Background genes	NEPNP
-1		MBCO:Background	Background genes	NES
-1		MBCO:Background	Background genes	NET1
-1		MBCO:Background	Background genes	NETO1
-1		MBCO:Background	Background genes	NETO2
-1		MBCO:Background	Background genes	NEU1
-1		MBCO:Background	Background genes	NEU2
-1		MBCO:Background	Background genes	NEU3
-1		MBCO:Background	Background genes	NEU4
-1		MBCO:Background	Background genes	NEURL1
-1		MBCO:Background	Background genes	NEURL2
-1		MBCO:Background	Background genes	NEURL4
-1		MBCO:Background	Background genes	NEUROD1
-1		MBCO:Background	Background genes	NEUROD2
-1		MBCO:Background	Background genes	NEUROD4
-1		MBCO:Background	Background genes	NEUROD6
-1		MBCO:Background	Background genes	NEUROG1
-1		MBCO:Background	Background genes	NEUROG2
-1		MBCO:Background	Background genes	NEUROG3
-1		MBCO:Background	Background genes	NEXN
-1		MBCO:Background	Background genes	NF1
-1		MBCO:Background	Background genes	NF2
-1		MBCO:Background	Background genes	NFAM1
-1		MBCO:Background	Background genes	NFASC
-1		MBCO:Background	Background genes	NFAT5
-1		MBCO:Background	Background genes	NFATC1
-1		MBCO:Background	Background genes	NFATC2
-1		MBCO:Background	Background genes	NFATC2IP
-1		MBCO:Background	Background genes	NFATC3
-1		MBCO:Background	Background genes	NFATC4
-1		MBCO:Background	Background genes	NFE2
-1		MBCO:Background	Background genes	NFE2L1
-1		MBCO:Background	Background genes	NFE2L2
-1		MBCO:Background	Background genes	NFE2L3
-1		MBCO:Background	Background genes	NFE4
-1		MBCO:Background	Background genes	NFIA
-1		MBCO:Background	Background genes	NFIB
-1		MBCO:Background	Background genes	NFIC
-1		MBCO:Background	Background genes	NFIL3
-1		MBCO:Background	Background genes	NFIX
-1		MBCO:Background	Background genes	NFKB1
-1		MBCO:Background	Background genes	NFKB2
-1		MBCO:Background	Background genes	NFKBIA
-1		MBCO:Background	Background genes	NFKBIB
-1		MBCO:Background	Background genes	NFKBID
-1		MBCO:Background	Background genes	NFKBIE
-1		MBCO:Background	Background genes	NFKBIZ
-1		MBCO:Background	Background genes	NFRKB
-1		MBCO:Background	Background genes	NFS1
-1		MBCO:Background	Background genes	NFU1
-1		MBCO:Background	Background genes	NFX1
-1		MBCO:Background	Background genes	NFYA
-1		MBCO:Background	Background genes	NFYB
-1		MBCO:Background	Background genes	NFYC
-1		MBCO:Background	Background genes	NGB
-1		MBCO:Background	Background genes	NGDN
-1		MBCO:Background	Background genes	NGEF
-1		MBCO:Background	Background genes	NGF
-1		MBCO:Background	Background genes	NGFR
-1		MBCO:Background	Background genes	NGFRAP1
-1		MBCO:Background	Background genes	NGLY1
-1		MBCO:Background	Background genes	NHEG1
-1		MBCO:Background	Background genes	NHEJ1
-1		MBCO:Background	Background genes	NHLH1
-1		MBCO:Background	Background genes	NHLRC1
-1		MBCO:Background	Background genes	NHP2
-1		MBCO:Background	Background genes	NHSL1
-1		MBCO:Background	Background genes	NHSL2
-1		MBCO:Background	Background genes	NICN1
-1		MBCO:Background	Background genes	NID1
-1		MBCO:Background	Background genes	NID2
-1		MBCO:Background	Background genes	NIF3L1
-1		MBCO:Background	Background genes	NIFK
-1		MBCO:Background	Background genes	NIM1K
-1		MBCO:Background	Background genes	NIN
-1		MBCO:Background	Background genes	NINJ1
-1		MBCO:Background	Background genes	NINL
-1		MBCO:Background	Background genes	NIP7
-1		MBCO:Background	Background genes	NIPA1
-1		MBCO:Background	Background genes	NIPAL4
-1		MBCO:Background	Background genes	NIPBL
-1		MBCO:Background	Background genes	NIPSNAP1
-1		MBCO:Background	Background genes	NIPSNAP3B
-1		MBCO:Background	Background genes	NISCH
-1		MBCO:Background	Background genes	NIT1
-1		MBCO:Background	Background genes	NIT2
-1		MBCO:Background	Background genes	NKAIN1
-1		MBCO:Background	Background genes	NKAP
-1		MBCO:Background	Background genes	NKD1
-1		MBCO:Background	Background genes	NKD2
-1		MBCO:Background	Background genes	NKRF
-1		MBCO:Background	Background genes	NKS1
-1		MBCO:Background	Background genes	NKTR
-1		MBCO:Background	Background genes	NKX2-1
-1		MBCO:Background	Background genes	NKX2-2
-1		MBCO:Background	Background genes	NKX2-5
-1		MBCO:Background	Background genes	NKX2-8
-1		MBCO:Background	Background genes	NKX3-1
-1		MBCO:Background	Background genes	NKX3-2
-1		MBCO:Background	Background genes	NKX6-1
-1		MBCO:Background	Background genes	NKX6-2
-1		MBCO:Background	Background genes	NKX6-3
-1		MBCO:Background	Background genes	NLE1
-1		MBCO:Background	Background genes	NLGN1
-1		MBCO:Background	Background genes	NLGN2
-1		MBCO:Background	Background genes	NLGN3
-1		MBCO:Background	Background genes	NLGN4X
-1		MBCO:Background	Background genes	NLN
-1		MBCO:Background	Background genes	NLRC3
-1		MBCO:Background	Background genes	NLRC4
-1		MBCO:Background	Background genes	NLRC5
-1		MBCO:Background	Background genes	NLRP1
-1		MBCO:Background	Background genes	NLRP10
-1		MBCO:Background	Background genes	NLRP11
-1		MBCO:Background	Background genes	NLRP12
-1		MBCO:Background	Background genes	NLRP14
-1		MBCO:Background	Background genes	NLRP2
-1		MBCO:Background	Background genes	NLRP3
-1		MBCO:Background	Background genes	NLRP4
-1		MBCO:Background	Background genes	NLRP5
-1		MBCO:Background	Background genes	NLRP6
-1		MBCO:Background	Background genes	NLRP7
-1		MBCO:Background	Background genes	NLRX1
-1		MBCO:Background	Background genes	NMBR
-1		MBCO:Background	Background genes	NMD3
-1		MBCO:Background	Background genes	NME1
-1		MBCO:Background	Background genes	NME2
-1		MBCO:Background	Background genes	NME3
-1		MBCO:Background	Background genes	NME4
-1		MBCO:Background	Background genes	NME5
-1		MBCO:Background	Background genes	NME6
-1		MBCO:Background	Background genes	NME7
-1		MBCO:Background	Background genes	NME8
-1		MBCO:Background	Background genes	NMNAT1
-1		MBCO:Background	Background genes	NMNAT2
-1		MBCO:Background	Background genes	NMNAT3
-1		MBCO:Background	Background genes	NMRAL1
-1		MBCO:Background	Background genes	NMRK1
-1		MBCO:Background	Background genes	NMRK2
-1		MBCO:Background	Background genes	NMT1
-1		MBCO:Background	Background genes	NMT2
-1		MBCO:Background	Background genes	NMUR1
-1		MBCO:Background	Background genes	NMUR2
-1		MBCO:Background	Background genes	NNAT
-1		MBCO:Background	Background genes	NNMT
-1		MBCO:Background	Background genes	NNO1
-1		MBCO:Background	Background genes	NNO3
-1		MBCO:Background	Background genes	NNT
-1		MBCO:Background	Background genes	NOA1
-1		MBCO:Background	Background genes	NOB1
-1		MBCO:Background	Background genes	NOBOX
-1		MBCO:Background	Background genes	NOC2L
-1		MBCO:Background	Background genes	NOC3L
-1		MBCO:Background	Background genes	NOCT
-1		MBCO:Background	Background genes	NOD1
-1		MBCO:Background	Background genes	NOD2
-1		MBCO:Background	Background genes	NODAL
-1		MBCO:Background	Background genes	NOG
-1		MBCO:Background	Background genes	NOL10
-1		MBCO:Background	Background genes	NOL11
-1		MBCO:Background	Background genes	NOL12
-1		MBCO:Background	Background genes	NOL3
-1		MBCO:Background	Background genes	NOL7
-1		MBCO:Background	Background genes	NOL9
-1		MBCO:Background	Background genes	NOLC1
-1		MBCO:Background	Background genes	NOM1
-1		MBCO:Background	Background genes	NOMO1
-1		MBCO:Background	Background genes	NONO
-1		MBCO:Background	Background genes	NOP10
-1		MBCO:Background	Background genes	NOP14
-1		MBCO:Background	Background genes	NOP2
-1		MBCO:Background	Background genes	NOP56
-1		MBCO:Background	Background genes	NOP58
-1		MBCO:Background	Background genes	NOS1
-1		MBCO:Background	Background genes	NOS1AP
-1		MBCO:Background	Background genes	NOS2
-1		MBCO:Background	Background genes	NOS3
-1		MBCO:Background	Background genes	NOSIP
-1		MBCO:Background	Background genes	NOSTRIN
-1		MBCO:Background	Background genes	NOTCH1
-1		MBCO:Background	Background genes	NOTCH2
-1		MBCO:Background	Background genes	NOTCH3
-1		MBCO:Background	Background genes	NOTCH4
-1		MBCO:Background	Background genes	NOTO
-1		MBCO:Background	Background genes	NOTUM
-1		MBCO:Background	Background genes	NOV
-1		MBCO:Background	Background genes	NOVA1
-1		MBCO:Background	Background genes	NOVA2
-1		MBCO:Background	Background genes	NOX1
-1		MBCO:Background	Background genes	NOX3
-1		MBCO:Background	Background genes	NOX4
-1		MBCO:Background	Background genes	NOX5
-1		MBCO:Background	Background genes	NOXA1
-1		MBCO:Background	Background genes	NOXO1
-1		MBCO:Background	Background genes	NPAP1
-1		MBCO:Background	Background genes	NPAS1
-1		MBCO:Background	Background genes	NPAS2
-1		MBCO:Background	Background genes	NPAS3
-1		MBCO:Background	Background genes	NPAS4
-1		MBCO:Background	Background genes	NPAT
-1		MBCO:Background	Background genes	NPB
-1		MBCO:Background	Background genes	NPBWR1
-1		MBCO:Background	Background genes	NPBWR2
-1		MBCO:Background	Background genes	NPC1L1
-1		MBCO:Background	Background genes	NPC2
-1		MBCO:Background	Background genes	NPEPPS
-1		MBCO:Background	Background genes	NPFF
-1		MBCO:Background	Background genes	NPFFR1
-1		MBCO:Background	Background genes	NPFFR2
-1		MBCO:Background	Background genes	NPHP1
-1		MBCO:Background	Background genes	NPHP4
-1		MBCO:Background	Background genes	NPHS1
-1		MBCO:Background	Background genes	NPHS2
-1		MBCO:Background	Background genes	NPIPB7
-1		MBCO:Background	Background genes	NPL
-1		MBCO:Background	Background genes	NPLOC4
-1		MBCO:Background	Background genes	NPM1
-1		MBCO:Background	Background genes	NPM2
-1		MBCO:Background	Background genes	NPM3
-1		MBCO:Background	Background genes	NPNT
-1		MBCO:Background	Background genes	NPPA
-1		MBCO:Background	Background genes	NPPB
-1		MBCO:Background	Background genes	NPPC
-1		MBCO:Background	Background genes	NPR1
-1		MBCO:Background	Background genes	NPR2
-1		MBCO:Background	Background genes	NPR3
-1		MBCO:Background	Background genes	NPRL2
-1		MBCO:Background	Background genes	NPRL3
-1		MBCO:Background	Background genes	NPS
-1		MBCO:Background	Background genes	NPSR1
-1		MBCO:Background	Background genes	NPTN
-1		MBCO:Background	Background genes	NPTX1
-1		MBCO:Background	Background genes	NPTX2
-1		MBCO:Background	Background genes	NPTXR
-1		MBCO:Background	Background genes	NPVF
-1		MBCO:Background	Background genes	NPW
-1		MBCO:Background	Background genes	NPY
-1		MBCO:Background	Background genes	NPY1R
-1		MBCO:Background	Background genes	NPY2R
-1		MBCO:Background	Background genes	NPY4R
-1		MBCO:Background	Background genes	NPY5R
-1		MBCO:Background	Background genes	NPY6R
-1		MBCO:Background	Background genes	NQO1
-1		MBCO:Background	Background genes	NQO2
-1		MBCO:Background	Background genes	NR0B1
-1		MBCO:Background	Background genes	NR0B2
-1		MBCO:Background	Background genes	NR1D1
-1		MBCO:Background	Background genes	NR1D2
-1		MBCO:Background	Background genes	NR1H2
-1		MBCO:Background	Background genes	NR1H3
-1		MBCO:Background	Background genes	NR1H4
-1		MBCO:Background	Background genes	NR1H5P
-1		MBCO:Background	Background genes	NR1I2
-1		MBCO:Background	Background genes	NR1I3
-1		MBCO:Background	Background genes	NR2C1
-1		MBCO:Background	Background genes	NR2C2
-1		MBCO:Background	Background genes	NR2E1
-1		MBCO:Background	Background genes	NR2E3
-1		MBCO:Background	Background genes	NR2F1
-1		MBCO:Background	Background genes	NR2F6
-1		MBCO:Background	Background genes	NR3C1
-1		MBCO:Background	Background genes	NR3C2
-1		MBCO:Background	Background genes	NR4A1
-1		MBCO:Background	Background genes	NR4A2
-1		MBCO:Background	Background genes	NR4A3
-1		MBCO:Background	Background genes	NR5A1
-1		MBCO:Background	Background genes	NR5A2
-1		MBCO:Background	Background genes	NR6A1
-1		MBCO:Background	Background genes	NRARP
-1		MBCO:Background	Background genes	NRAS
-1		MBCO:Background	Background genes	NRAV
-1		MBCO:Background	Background genes	NRBF2
-1		MBCO:Background	Background genes	NRBP1
-1		MBCO:Background	Background genes	NRBP2
-1		MBCO:Background	Background genes	NRCAM
-1		MBCO:Background	Background genes	NRD1
-1		MBCO:Background	Background genes	NRF1
-1		MBCO:Background	Background genes	NRG1
-1		MBCO:Background	Background genes	NRG2
-1		MBCO:Background	Background genes	NRG3
-1		MBCO:Background	Background genes	NRG4
-1		MBCO:Background	Background genes	NRGN
-1		MBCO:Background	Background genes	NRIP1
-1		MBCO:Background	Background genes	NRK
-1		MBCO:Background	Background genes	NRL
-1		MBCO:Background	Background genes	NRM
-1		MBCO:Background	Background genes	NRN1
-1		MBCO:Background	Background genes	NRON
-1		MBCO:Background	Background genes	NRP1
-1		MBCO:Background	Background genes	NRP2
-1		MBCO:Background	Background genes	NRROS
-1		MBCO:Background	Background genes	NRTN
-1		MBCO:Background	Background genes	NRXN1
-1		MBCO:Background	Background genes	NRXN2
-1		MBCO:Background	Background genes	NRXN3
-1		MBCO:Background	Background genes	NS2
-1		MBCO:Background	Background genes	NSA2
-1		MBCO:Background	Background genes	NSD1
-1		MBCO:Background	Background genes	NSDHL
-1		MBCO:Background	Background genes	NSF
-1		MBCO:Background	Background genes	NSFL1C
-1		MBCO:Background	Background genes	NSG1
-1		MBCO:Background	Background genes	NSL1
-1		MBCO:Background	Background genes	NSMAF
-1		MBCO:Background	Background genes	NSMCE2
-1		MBCO:Background	Background genes	NSMF
-1		MBCO:Background	Background genes	NSRP1
-1		MBCO:Background	Background genes	NSUN2
-1		MBCO:Background	Background genes	NSUN4
-1		MBCO:Background	Background genes	NSUN7
-1		MBCO:Background	Background genes	NT5C
-1		MBCO:Background	Background genes	NT5C1A
-1		MBCO:Background	Background genes	NT5C2
-1		MBCO:Background	Background genes	NT5C3A
-1		MBCO:Background	Background genes	NT5E
-1		MBCO:Background	Background genes	NT5M
-1		MBCO:Background	Background genes	NTAN1
-1		MBCO:Background	Background genes	NTF3
-1		MBCO:Background	Background genes	NTF4
-1		MBCO:Background	Background genes	NTHL1
-1		MBCO:Background	Background genes	NTM
-1		MBCO:Background	Background genes	NTMT1
-1		MBCO:Background	Background genes	NTN1
-1		MBCO:Background	Background genes	NTN3
-1		MBCO:Background	Background genes	NTN4
-1		MBCO:Background	Background genes	NTRK1
-1		MBCO:Background	Background genes	NTRK2
-1		MBCO:Background	Background genes	NTRK3
-1		MBCO:Background	Background genes	NTS
-1		MBCO:Background	Background genes	NTSR1
-1		MBCO:Background	Background genes	NTSR2
-1		MBCO:Background	Background genes	NUAK1
-1		MBCO:Background	Background genes	NUAK2
-1		MBCO:Background	Background genes	NUB1
-1		MBCO:Background	Background genes	NUBP1
-1		MBCO:Background	Background genes	NUBP2
-1		MBCO:Background	Background genes	NUCB1
-1		MBCO:Background	Background genes	NUCB2
-1		MBCO:Background	Background genes	NUCKS1
-1		MBCO:Background	Background genes	NUDC
-1		MBCO:Background	Background genes	NUDCD1
-1		MBCO:Background	Background genes	NUDT1
-1		MBCO:Background	Background genes	NUDT10
-1		MBCO:Background	Background genes	NUDT15
-1		MBCO:Background	Background genes	NUDT16
-1		MBCO:Background	Background genes	NUDT16L1
-1		MBCO:Background	Background genes	NUDT3
-1		MBCO:Background	Background genes	NUDT5
-1		MBCO:Background	Background genes	NUDT6
-1		MBCO:Background	Background genes	NUDT7
-1		MBCO:Background	Background genes	NUDT9
-1		MBCO:Background	Background genes	NUF2
-1		MBCO:Background	Background genes	NUFIP1
-1		MBCO:Background	Background genes	NUMA1
-1		MBCO:Background	Background genes	NUMB
-1		MBCO:Background	Background genes	NUMBL
-1		MBCO:Background	Background genes	NUP107
-1		MBCO:Background	Background genes	NUP133
-1		MBCO:Background	Background genes	NUP153
-1		MBCO:Background	Background genes	NUP155
-1		MBCO:Background	Background genes	NUP160
-1		MBCO:Background	Background genes	NUP188
-1		MBCO:Background	Background genes	NUP205
-1		MBCO:Background	Background genes	NUP210
-1		MBCO:Background	Background genes	NUP214
-1		MBCO:Background	Background genes	NUP35
-1		MBCO:Background	Background genes	NUP37
-1		MBCO:Background	Background genes	NUP43
-1		MBCO:Background	Background genes	NUP50
-1		MBCO:Background	Background genes	NUP54
-1		MBCO:Background	Background genes	NUP58
-1		MBCO:Background	Background genes	NUP62
-1		MBCO:Background	Background genes	NUP85
-1		MBCO:Background	Background genes	NUP88
-1		MBCO:Background	Background genes	NUP93
-1		MBCO:Background	Background genes	NUP98
-1		MBCO:Background	Background genes	NUPL2
-1		MBCO:Background	Background genes	NUPR1
-1		MBCO:Background	Background genes	NUSAP1
-1		MBCO:Background	Background genes	NUTF2
-1		MBCO:Background	Background genes	NUTM1
-1		MBCO:Background	Background genes	NUTM2A
-1		MBCO:Background	Background genes	NUTM2B
-1		MBCO:Background	Background genes	NVL
-1		MBCO:Background	Background genes	NWD1
-1		MBCO:Background	Background genes	NWD2
-1		MBCO:Background	Background genes	NXF1
-1		MBCO:Background	Background genes	NXF2
-1		MBCO:Background	Background genes	NXF3
-1		MBCO:Background	Background genes	NXF5
-1		MBCO:Background	Background genes	NXN
-1		MBCO:Background	Background genes	NXNL1
-1		MBCO:Background	Background genes	NXPH1
-1		MBCO:Background	Background genes	NXPH2
-1		MBCO:Background	Background genes	NXPH3
-1		MBCO:Background	Background genes	NXPH4
-1		MBCO:Background	Background genes	NXT1
-1		MBCO:Background	Background genes	NXT2
-1		MBCO:Background	Background genes	NYX
-1		MBCO:Background	Background genes	OA10
-1		MBCO:Background	Background genes	OA11
-1		MBCO:Background	Background genes	OA14
-1		MBCO:Background	Background genes	OA15
-1		MBCO:Background	Background genes	OAF
-1		MBCO:Background	Background genes	OAP
-1		MBCO:Background	Background genes	OARD1
-1		MBCO:Background	Background genes	OAS1
-1		MBCO:Background	Background genes	OAS2
-1		MBCO:Background	Background genes	OAS3
-1		MBCO:Background	Background genes	OASL
-1		MBCO:Background	Background genes	OAT
-1		MBCO:Background	Background genes	OAZ1
-1		MBCO:Background	Background genes	OAZ2
-1		MBCO:Background	Background genes	OAZ3
-1		MBCO:Background	Background genes	OBFC1
-1		MBCO:Background	Background genes	OBP2A
-1		MBCO:Background	Background genes	OBP2B
-1		MBCO:Background	Background genes	OBSCN
-1		MBCO:Background	Background genes	OBSL1
-1		MBCO:Background	Background genes	OC90
-1		MBCO:Background	Background genes	OCA2
-1		MBCO:Background	Background genes	OCIAD1
-1		MBCO:Background	Background genes	OCIAD2
-1		MBCO:Background	Background genes	OCLN
-1		MBCO:Background	Background genes	OCM
-1		MBCO:Background	Background genes	OCRL
-1		MBCO:Background	Background genes	OCSTAMP
-1		MBCO:Background	Background genes	OCTN3
-1		MBCO:Background	Background genes	ODAM
-1		MBCO:Background	Background genes	ODC1
-1		MBCO:Background	Background genes	ODF1
-1		MBCO:Background	Background genes	ODF2
-1		MBCO:Background	Background genes	ODF3
-1		MBCO:Background	Background genes	ODF3L2
-1		MBCO:Background	Background genes	ODF4
-1		MBCO:Background	Background genes	ODPF
-1		MBCO:Background	Background genes	OED
-1		MBCO:Background	Background genes	OFD1
-1		MBCO:Background	Background genes	OGDH
-1		MBCO:Background	Background genes	OGDHL
-1		MBCO:Background	Background genes	OGFOD1
-1		MBCO:Background	Background genes	OGFR
-1		MBCO:Background	Background genes	OGG1
-1		MBCO:Background	Background genes	OGN
-1		MBCO:Background	Background genes	OGT
-1		MBCO:Background	Background genes	OIT3
-1		MBCO:Background	Background genes	OLA1
-1		MBCO:Background	Background genes	OLAH
-1		MBCO:Background	Background genes	OLFM1
-1		MBCO:Background	Background genes	OLFM3
-1		MBCO:Background	Background genes	OLFM4
-1		MBCO:Background	Background genes	OLIG1
-1		MBCO:Background	Background genes	OLIG2
-1		MBCO:Background	Background genes	OLIG3
-1		MBCO:Background	Background genes	OLR1
-1		MBCO:Background	Background genes	OMA1
-1		MBCO:Background	Background genes	OMD
-1		MBCO:Background	Background genes	OMG
-1		MBCO:Background	Background genes	OMP
-1		MBCO:Background	Background genes	OMS
-1		MBCO:Background	Background genes	ONECUT1
-1		MBCO:Background	Background genes	ONECUT2
-1		MBCO:Background	Background genes	ONECUT3
-1		MBCO:Background	Background genes	OOEP
-1		MBCO:Background	Background genes	OPA1
-1		MBCO:Background	Background genes	OPA2
-1		MBCO:Background	Background genes	OPA3
-1		MBCO:Background	Background genes	OPALIN
-1		MBCO:Background	Background genes	OPCML
-1		MBCO:Background	Background genes	OPHN1
-1		MBCO:Background	Background genes	OPLAH
-1		MBCO:Background	Background genes	OPN1LW
-1		MBCO:Background	Background genes	OPN1SW
-1		MBCO:Background	Background genes	OPN3
-1		MBCO:Background	Background genes	OPN4
-1		MBCO:Background	Background genes	OPN5
-1		MBCO:Background	Background genes	OPRD1
-1		MBCO:Background	Background genes	OPRK1
-1		MBCO:Background	Background genes	OPRL1
-1		MBCO:Background	Background genes	OPRM1
-1		MBCO:Background	Background genes	OPTC
-1		MBCO:Background	Background genes	OPTN
-1		MBCO:Background	Background genes	OR10A3
-1		MBCO:Background	Background genes	OR1A1
-1		MBCO:Background	Background genes	OR1J2
-1		MBCO:Background	Background genes	OR2A4
-1		MBCO:Background	Background genes	OR2AG1
-1		MBCO:Background	Background genes	OR4G3P
-1		MBCO:Background	Background genes	OR51E2
-1		MBCO:Background	Background genes	OR5AC2
-1		MBCO:Background	Background genes	ORAI1
-1		MBCO:Background	Background genes	ORAI2
-1		MBCO:Background	Background genes	ORAI3
-1		MBCO:Background	Background genes	ORC1
-1		MBCO:Background	Background genes	ORC2
-1		MBCO:Background	Background genes	ORC3
-1		MBCO:Background	Background genes	ORC4
-1		MBCO:Background	Background genes	ORC5
-1		MBCO:Background	Background genes	ORC6
-1		MBCO:Background	Background genes	ORM1
-1		MBCO:Background	Background genes	ORM2
-1		MBCO:Background	Background genes	ORMDL1
-1		MBCO:Background	Background genes	ORMDL3
-1		MBCO:Background	Background genes	OS4
-1		MBCO:Background	Background genes	OS9
-1		MBCO:Background	Background genes	OSBP
-1		MBCO:Background	Background genes	OSBP2
-1		MBCO:Background	Background genes	OSBPL10
-1		MBCO:Background	Background genes	OSBPL11
-1		MBCO:Background	Background genes	OSBPL2
-1		MBCO:Background	Background genes	OSBPL3
-1		MBCO:Background	Background genes	OSBPL5
-1		MBCO:Background	Background genes	OSBPL6
-1		MBCO:Background	Background genes	OSBPL7
-1		MBCO:Background	Background genes	OSBPL8
-1		MBCO:Background	Background genes	OSBPL9
-1		MBCO:Background	Background genes	OSCAR
-1		MBCO:Background	Background genes	OSCP1
-1		MBCO:Background	Background genes	OSGEP
-1		MBCO:Background	Background genes	OSGIN1
-1		MBCO:Background	Background genes	OSGIN2
-1		MBCO:Background	Background genes	OSM
-1		MBCO:Background	Background genes	OSMR
-1		MBCO:Background	Background genes	OSR1
