Ontology	Scp	Target_gene_symbol	Organism	ReadWrite_references
Metabolic_energy_generation_pathways	Aerobic glycolysis	ALDOA	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ALDOB	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ALDOC	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	DLAT	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	DLD	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ENO1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ENO1B	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ENO2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	ENO3	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	GAPD	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	GAPDH	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	GAPDHS	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	GCK	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	GPI	Homo_sapiens	UniProt-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	HK1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	HK2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	HK3	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PDHA1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PDHA2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PDHB	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PDHX	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PFKL	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PFKM	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PFKP	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PGAM1	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PGAM2	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PGK1	Homo_sapiens	UniProt-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PGK2	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PKLR	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	PKM	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Aerobic glycolysis	TPI1	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ALDOA	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ALDOB	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ALDOC	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ENO1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ENO1B	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ENO2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	ENO3	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	GAPD	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	GAPDH	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	GAPDHS	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	GCK	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	GPI	Homo_sapiens	UniProt-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	HK1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	HK2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	HK3	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	LDHA	Homo_sapiens	UniProt-online-2021January06
Metabolic_energy_generation_pathways	Anaerobic glycolysis	LDHB	Homo_sapiens	UniProt-online-2021January06
Metabolic_energy_generation_pathways	Anaerobic glycolysis	LDHC	Homo_sapiens	UniProt-online-2021January06
Metabolic_energy_generation_pathways	Anaerobic glycolysis	LDHD	Homo_sapiens	UniProt-online-2021January06
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PFKL	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PFKM	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PFKP	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PGAM1	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PGAM2	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PGK1	Homo_sapiens	UniProt-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PGK2	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PKLR	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	PKM	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Anaerobic glycolysis	TPI1	Homo_sapiens	NCBI-online-2020December17;PMID: 20143783
Metabolic_energy_generation_pathways	ATP synthase	ATP5A1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5B	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5C1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5D	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5E	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5F1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5G1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5G2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5G3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATP5O	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATPAF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	ATPAF2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	C16ORF7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	MT-ATP6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	MT-ATP8	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	ATP synthase	TMEM70	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Beta oxidation	ACAA1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	ACAA2	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACAD9	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACADL	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACADM	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACADS	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACADVL	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACAT1	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ACOX1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	ACOX2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	ACOX3	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	AMACR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	CPT1A	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	CPT1B	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	CPT2	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	CRAT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	CROT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	DECR1	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	DECR2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	ECH1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	ECHS1	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ECI1	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	ECI2	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	EHHADH	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	HADH	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	HADHA	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	HADHB	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Beta oxidation	HSD17B4	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	PEC1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	PECR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	PTE1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	PTE2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	SCP2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Beta oxidation	SLC21A2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Carnitine palmitoyltransferases involved in mitochondrial beta oxidation	CPT1A	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine palmitoyltransferases involved in mitochondrial beta oxidation	CPT1B	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine palmitoyltransferases involved in mitochondrial beta oxidation	CPT2	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine palmitoyltransferases involved in peroxisomal beta oxidation	CRAT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Carnitine palmitoyltransferases involved in peroxisomal beta oxidation	CROT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Carnitine shuttle	CPT1A	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine shuttle	CPT1B	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine shuttle	CPT2	Homo_sapiens	PMID: 26474213
Metabolic_energy_generation_pathways	Carnitine shuttle	CRAT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Carnitine shuttle	CROT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Citric acid cycle	ACO1	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	ACO2	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	CS	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	DLD	Homo_sapiens	Uniprot-online-2020December17;PMID: 2821970
Metabolic_energy_generation_pathways	Citric acid cycle	DLST	Homo_sapiens	NCBI-online-2020December17;PMID: 2821970
Metabolic_energy_generation_pathways	Citric acid cycle	FH	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	IDH2	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	MDH1	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	MDH2	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	OGDH	Homo_sapiens	NCBI-online-2020December17;PMID: 2821970
Metabolic_energy_generation_pathways	Citric acid cycle	SDHA	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SDHAF2	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SDHAF3	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SDHB	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SDHC	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SDHD	Homo_sapiens	Uniprot-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SUCLA2	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SUCLG1	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Citric acid cycle	SUCLG2	Homo_sapiens	NCBI-online-2020December17;PMID: 28219702
Metabolic_energy_generation_pathways	Coenzyme Q10	APTX	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	BCS1L	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ4	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ8A	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ8B	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	COQ9	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	CYC1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	CYCS	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	ETFDH	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	LYRM7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	MT-CYB	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	PDSS1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	PDSS2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	TTC19	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCC2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCC3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCR10	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCR11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRB	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRC1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRC2	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRFS1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRH	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Coenzyme Q10	UQCRQ	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA4	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA5	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA6	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA7	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COA8	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX10	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX14	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX15	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX16	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX17	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX18	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX19	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX20	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX4I1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX5A	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX5B	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX6A1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX6A2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX6B1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX6B2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX6C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX7A1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX7A2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX7A2L	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX7B	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX7C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX8A	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	COX8C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	FASTKD2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	LRPPRC	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	MT-CO1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	MT-CO2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	MT-CO3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase	PET100	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	SCO1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	SCO2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	SURF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase	TACO1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA4	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA5	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA6	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA7	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COA8	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX14	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX16	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX17	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX18	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX19	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase assembly	COX20	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase heme maturation	COX10	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase heme maturation	COX11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Cytochrome c oxidase heme maturation	COX15	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Electron-transferring-flavoprotein dehydrogenase	ETFDH	Homo_sapiens	NCBI-20220December17
