Integration_group	Dataset_name	Time point	Time unit	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SNAPIN	12.6160931041816	Minus_log10_adjusted_pvalue	0.832296788692474
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SNHG3	3.85608318839228	Minus_log10_adjusted_pvalue	0.690149962902069
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SNORA52	1.66954156797055	Minus_log10_adjusted_pvalue	2.85937118530273
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	SNORA74A	2.54999736362168	Minus_log10_adjusted_pvalue	-0.908558964729309
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SNX29	1.3920691022823	Minus_log10_adjusted_pvalue	0.806988716125488
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SOS2	3.35956130464351	Minus_log10_adjusted_pvalue	0.593660771846771
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	SP2	6.73013695044987	Minus_log10_adjusted_pvalue	-0.68211030960083
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SPDYA	10.5538513274213	Minus_log10_adjusted_pvalue	2.87530303001404
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SPICE1	2.55007752128723	Minus_log10_adjusted_pvalue	0.757618069648743
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	SPNS2	1.86815365930888	Minus_log10_adjusted_pvalue	-0.602498114109039
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SPOPL	6.93155437536583	Minus_log10_adjusted_pvalue	0.735837042331696
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	STAT4	9.76122147156688	Minus_log10_adjusted_pvalue	-1.60715079307556
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	STAT5A	∞	Minus_log10_adjusted_pvalue	1.40939891338348
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	STPG1	2.00609003907075	Minus_log10_adjusted_pvalue	-2.33469557762146
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	STRN3	8.2182503594772	Minus_log10_adjusted_pvalue	0.729504287242889
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	STX7	2.79698889579538	Minus_log10_adjusted_pvalue	0.598315596580505
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SULF2	2.29234127043477	Minus_log10_adjusted_pvalue	1.91730511188507
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SULT1A1	10.1152278539798	Minus_log10_adjusted_pvalue	2.43474698066711
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SUZ12	3.91693475123511	Minus_log10_adjusted_pvalue	0.685610413551331
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	SYCE2	2.21655167206511	Minus_log10_adjusted_pvalue	1.27427291870117
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TAFA3	1.69949581738039	Minus_log10_adjusted_pvalue	-0.780080556869507
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TARSL2	3.72605474445509	Minus_log10_adjusted_pvalue	0.617126524448395
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TEPP	2.02823308099223	Minus_log10_adjusted_pvalue	0.777892708778381
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TEX9	1.31932008520994	Minus_log10_adjusted_pvalue	0.750801146030426
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TFAP2D	2.15582488303894	Minus_log10_adjusted_pvalue	-1.1407105922699
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	THPO	4.10247737121043	Minus_log10_adjusted_pvalue	1.30356669425964
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TM6SF1	6.39959457371831	Minus_log10_adjusted_pvalue	0.702185451984406
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TMC6	10.4315870515324	Minus_log10_adjusted_pvalue	-0.757884085178375
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMCO3	5.21145972660706	Minus_log10_adjusted_pvalue	0.643346130847931
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM116	∞	Minus_log10_adjusted_pvalue	1.73858976364136
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM263	3.71306101541852	Minus_log10_adjusted_pvalue	0.639494478702545
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TMEM268	4.18689427068233	Minus_log10_adjusted_pvalue	-0.877957224845886
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM30A	6.98486667240123	Minus_log10_adjusted_pvalue	0.728323817253113
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM64	3.77853880737948	Minus_log10_adjusted_pvalue	0.593776941299438
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM65	7.13295170686806	Minus_log10_adjusted_pvalue	0.837464809417725
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM67	4.60805976813401	Minus_log10_adjusted_pvalue	0.727615118026733
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMEM79	∞	Minus_log10_adjusted_pvalue	1.49557423591614
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMIGD3	2.01502421427072	Minus_log10_adjusted_pvalue	0.686838388442993
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TMOD1	4.60202350689151	Minus_log10_adjusted_pvalue	0.989355504512787
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TNFAIP8	1.71125457887944	Minus_log10_adjusted_pvalue	0.611604809761047
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TNFRSF22	2.3862649075432	Minus_log10_adjusted_pvalue	0.66238272190094
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TNFSFM13	6.15615514751605	Minus_log10_adjusted_pvalue	-1.2532365322113
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TNNC1	17.5074966185539	Minus_log10_adjusted_pvalue	-2.09563064575195
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TOR1AIP1	6.3799170562648	Minus_log10_adjusted_pvalue	0.626542985439301
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TOR1AIP2	2.92617902973068	Minus_log10_adjusted_pvalue	-0.609916746616364
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TPMT	3.75085302738165	Minus_log10_adjusted_pvalue	0.999459207057953
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TRIM17	∞	Minus_log10_adjusted_pvalue	-1.71916854381561
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TRIM33	8.46184242415893	Minus_log10_adjusted_pvalue	0.70890074968338
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TRIM59	4.61120276387655	Minus_log10_adjusted_pvalue	0.719357371330261
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TRIM69	∞	Minus_log10_adjusted_pvalue	2.13351511955261
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	TRMT61B	∞	Minus_log10_adjusted_pvalue	-2.47978949546814
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TRPM5	2.5484131091926	Minus_log10_adjusted_pvalue	1.01698076725006
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	TYW5	8.36146881077029	Minus_log10_adjusted_pvalue	0.884787261486053
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UBE2D2A	5.173504732582	Minus_log10_adjusted_pvalue	0.715486168861389
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UBE2H	4.09920642563907	Minus_log10_adjusted_pvalue	0.629136919975281
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	UCKL1OS	7.11387265929615	Minus_log10_adjusted_pvalue	-1.93675827980042
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UGCG	4.94711375899906	Minus_log10_adjusted_pvalue	0.749688267707825
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UGP2	6.58231082025451	Minus_log10_adjusted_pvalue	0.697210252285004
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	URI1	3.40198907828954	Minus_log10_adjusted_pvalue	0.61938613653183
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UROS	3.19042212479371	Minus_log10_adjusted_pvalue	0.604179263114929
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	USP29	1.50988693861439	Minus_log10_adjusted_pvalue	0.995934545993805
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	UTP18	4.98500509360041	Minus_log10_adjusted_pvalue	0.68487423658371
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	VRK2	2.54390436121323	Minus_log10_adjusted_pvalue	-1.73766779899597
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	WASL	4.30300008928415	Minus_log10_adjusted_pvalue	0.638482332229614
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	WNK3	6.73495327843373	Minus_log10_adjusted_pvalue	0.665870010852814
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	XRCC3	∞	Minus_log10_adjusted_pvalue	-1.75154137611389
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	YIPF4	3.35664801796145	Minus_log10_adjusted_pvalue	0.70214307308197
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	YPEL1	5.69632238689456	Minus_log10_adjusted_pvalue	0.91724705696106
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	YWHAH	4.02282715256819	Minus_log10_adjusted_pvalue	0.670034348964691
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	ZC3H6	11.0529139643634	Minus_log10_adjusted_pvalue	-1.69731473922729
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZDHHC2	5.23348749777338	Minus_log10_adjusted_pvalue	0.72644966840744
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZFP385C	2.8553604066777	Minus_log10_adjusted_pvalue	1.52649116516113
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZFP467	∞	Minus_log10_adjusted_pvalue	1.27909886837006
HU210 minfc1.5-Down	HU210 minfc1.5	6	hrs	MediumPurple	ZFP534	2.42113740417686	Minus_log10_adjusted_pvalue	-0.614361107349396
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZFP91	6.10481233182864	Minus_log10_adjusted_pvalue	0.67661839723587
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZFYVE28	3.66079907113797	Minus_log10_adjusted_pvalue	0.757815539836884
HU210 minfc1.5-Up	HU210 minfc1.5	6	hrs	Plum	ZMYM1	8.12642367776939	Minus_log10_adjusted_pvalue	0.799700796604156
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	1600012H06RIK	13.4449188641603	Minus_log10_adjusted_pvalue	0.999516844749451
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	1700001G11RIK	3.62119707773019	Minus_log10_adjusted_pvalue	0.861717462539673
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	1700008O03RIK	1.69556334792766	Minus_log10_adjusted_pvalue	-0.904049456119537
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	1700034J05RIK	4.7566270734417	Minus_log10_adjusted_pvalue	1.95415163040161
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	2500004C02RIK	2.63679054980468	Minus_log10_adjusted_pvalue	0.66343629360199
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	3830403N18RIK	1.45454566386568	Minus_log10_adjusted_pvalue	0.672091662883759
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	4930405O22RIK	8.2921718786258	Minus_log10_adjusted_pvalue	-2.12730813026428
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	4930412M03RIK	4.98226983469394	Minus_log10_adjusted_pvalue	0.873973548412323
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	4930519F16RIK	1.33321909560228	Minus_log10_adjusted_pvalue	-0.818085730075836
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	4930581F22RIK	6.39499141746019	Minus_log10_adjusted_pvalue	0.935740768909454
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	4932438A13RIK	∞	Minus_log10_adjusted_pvalue	-0.651563346385956
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	4933431E20RIK	3.06260901072783	Minus_log10_adjusted_pvalue	-0.669605791568756
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	8430429K09RIK	4.78552968979803	Minus_log10_adjusted_pvalue	-0.987909317016602
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	A430078I02RIK	7.62676057279453	Minus_log10_adjusted_pvalue	0.975449085235596
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ABHD15	5.77889625588054	Minus_log10_adjusted_pvalue	-0.595794975757599
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ACCS	3.94606918313011	Minus_log10_adjusted_pvalue	-0.772365868091583
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ACOX3	1.36727352523082	Minus_log10_adjusted_pvalue	-0.865440011024475
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ACRBP	3.82813611933145	Minus_log10_adjusted_pvalue	0.904892265796661
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ACSBG1	7.53776677105626	Minus_log10_adjusted_pvalue	1.67122101783752
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ADAM11	1.51168199622934	Minus_log10_adjusted_pvalue	1.30421054363251
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ADAM12	12.3937670057293	Minus_log10_adjusted_pvalue	0.785526096820831
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ADARB2	2.99749702541096	Minus_log10_adjusted_pvalue	-0.943266689777374
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ADGB	2.6006049398901	Minus_log10_adjusted_pvalue	1.39148807525635
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ADGRD1	7.7398641934559	Minus_log10_adjusted_pvalue	0.918722987174988
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	AI847159	10.693144112305	Minus_log10_adjusted_pvalue	-1.29889297485352
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ANGEL1	∞	Minus_log10_adjusted_pvalue	1.86043536663055
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ANKRD36	4.04362312831391	Minus_log10_adjusted_pvalue	1.63639378547668
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ANKRD37	3.29339057019867	Minus_log10_adjusted_pvalue	0.648515045642853
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ANXA9	∞	Minus_log10_adjusted_pvalue	2.31686329841614
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	AP3S1	1.76904044055561	Minus_log10_adjusted_pvalue	0.618184864521027
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	AP4S1	∞	Minus_log10_adjusted_pvalue	1.39940524101257
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ARHGAP4	5.20717283694518	Minus_log10_adjusted_pvalue	0.766144573688507
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ARID5A	4.69135449277669	Minus_log10_adjusted_pvalue	0.726532816886902
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ARL4A	1.53691515724015	Minus_log10_adjusted_pvalue	0.604798674583435
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ASTN2	11.3526287787515	Minus_log10_adjusted_pvalue	-0.933568477630615
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ATP6V1C2	4.24392253326019	Minus_log10_adjusted_pvalue	-2.64330673217773
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ATP6V1G2	6.67627364633315	Minus_log10_adjusted_pvalue	0.882414877414703
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ATXN3	7.3118071819338	Minus_log10_adjusted_pvalue	1.06142151355743
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	BATF2	8.83493679525358	Minus_log10_adjusted_pvalue	1.23309350013733
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	BC049762	9.73167950261868	Minus_log10_adjusted_pvalue	2.20564198493958
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	BRICD5	15.4275756844684	Minus_log10_adjusted_pvalue	1.5007917881012
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	BTBD6	∞	Minus_log10_adjusted_pvalue	1.86284244060516
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	C130050O18RIK	2.75945075724048	Minus_log10_adjusted_pvalue	0.691327333450317
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CACNA1G	1.4989791170184	Minus_log10_adjusted_pvalue	-0.682931244373322
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CACNB2	3.88030209929511	Minus_log10_adjusted_pvalue	-0.807529270648956
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CAMK2B	1.66165108903886	Minus_log10_adjusted_pvalue	1.08485460281372
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CAMSAP1	7.25804911890727	Minus_log10_adjusted_pvalue	0.617558240890503
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CAR9	2.11339367767961	Minus_log10_adjusted_pvalue	-0.968363046646118
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CARNMT1	2.40751012865069	Minus_log10_adjusted_pvalue	0.689589738845825
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CASK	11.2084869072556	Minus_log10_adjusted_pvalue	-0.640150308609009
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CCDC116	7.6952187429743	Minus_log10_adjusted_pvalue	0.772034645080566
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CCDC125	5.63999006395129	Minus_log10_adjusted_pvalue	1.47347116470337
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CCDC158	5.88346529098126	Minus_log10_adjusted_pvalue	3.52903985977173
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CCDC191	2.39992057752644	Minus_log10_adjusted_pvalue	0.596302270889282
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CCDC30	5.93929460235963	Minus_log10_adjusted_pvalue	1.40909337997437
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CCDC90B	4.20656308491197	Minus_log10_adjusted_pvalue	-0.868384003639221
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CD37	12.0669294835709	Minus_log10_adjusted_pvalue	-1.57074797153473
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CD72	3.89830792091017	Minus_log10_adjusted_pvalue	1.88983011245728
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CDH18	∞	Minus_log10_adjusted_pvalue	2.49340963363647
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CFAP53	2.74583876694454	Minus_log10_adjusted_pvalue	1.08229601383209
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CFB	1.41082701616087	Minus_log10_adjusted_pvalue	-0.632006883621216
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CHKA	6.17471477339246	Minus_log10_adjusted_pvalue	-0.640347063541412
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CHMP2B	2.43004702045661	Minus_log10_adjusted_pvalue	0.622215747833252
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	COX16	4.29787115491317	Minus_log10_adjusted_pvalue	0.602025508880615
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CP	3.62114442965239	Minus_log10_adjusted_pvalue	-2.15752911567688
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	CRRY-PS	2.19505954020486	Minus_log10_adjusted_pvalue	-0.675712287425995
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CUTC	6.2691297277074	Minus_log10_adjusted_pvalue	0.84560090303421
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	CYB561A3	∞	Minus_log10_adjusted_pvalue	1.62143647670746
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	DCUN1D1	1.8346191461108	Minus_log10_adjusted_pvalue	-0.96578049659729
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DCUN1D5	4.16526150281613	Minus_log10_adjusted_pvalue	0.64601469039917
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DDB2	8.7445345291978	Minus_log10_adjusted_pvalue	1.04356968402863
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DGLUCY	12.3620102083799	Minus_log10_adjusted_pvalue	0.85336172580719
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	DLGAP1	8.40116573685165	Minus_log10_adjusted_pvalue	-2.22548699378967
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DNASE2B	2.26382188687356	Minus_log10_adjusted_pvalue	0.639855563640594
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DOC2A	1.44869887338477	Minus_log10_adjusted_pvalue	0.631028115749359
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DOCK2	6.13592105761948	Minus_log10_adjusted_pvalue	0.618164122104645
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	DRAM2	3.79958183271374	Minus_log10_adjusted_pvalue	0.610647618770599
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	DUOXA1	2.48605562882884	Minus_log10_adjusted_pvalue	-2.08594393730164
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	DYSF	4.27400265621056	Minus_log10_adjusted_pvalue	-0.797172963619232
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	E130218I03RIK	7.62533411046741	Minus_log10_adjusted_pvalue	1.03184044361115
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	E130307A14RIK	2.54738414116449	Minus_log10_adjusted_pvalue	-0.660875976085663
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EFCAB7	2.80054653577909	Minus_log10_adjusted_pvalue	0.719635963439941
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EGR1	12.2236657384622	Minus_log10_adjusted_pvalue	0.736891567707062
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EGR2	3.30087888187756	Minus_log10_adjusted_pvalue	0.80893462896347
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EGR3	2.27913730500236	Minus_log10_adjusted_pvalue	0.713422298431396
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EHD4	5.37728872901001	Minus_log10_adjusted_pvalue	0.944535195827484
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	EIF3S6-PS2	2.68830972190427	Minus_log10_adjusted_pvalue	0.594738066196442
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ELP4	2.61953189203193	Minus_log10_adjusted_pvalue	0.608754873275757
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	EPHA7	1.39816916964813	Minus_log10_adjusted_pvalue	-1.02076685428619
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	EPS8L2	1.49275284899508	Minus_log10_adjusted_pvalue	-0.743459284305573
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	FANCD2OS	3.52348285562386	Minus_log10_adjusted_pvalue	-2.83163785934448
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	FBXL13	5.04770121204577	Minus_log10_adjusted_pvalue	-2.04646682739258
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	FCF1	∞	Minus_log10_adjusted_pvalue	1.12482500076294
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	FCHSD1	∞	Minus_log10_adjusted_pvalue	-1.51482975482941
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	FCSK	8.7898875668791	Minus_log10_adjusted_pvalue	0.768038988113403
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	FXYD3	10.3105170937519	Minus_log10_adjusted_pvalue	1.76546776294708
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	G530011O06RIK	1.74159740542764	Minus_log10_adjusted_pvalue	0.707635998725891
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GCA	7.39905868206706	Minus_log10_adjusted_pvalue	-1.7246915102005
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GEMIN4	2.79139205451408	Minus_log10_adjusted_pvalue	0.623387455940247
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GGTA1	1.64670901952406	Minus_log10_adjusted_pvalue	-0.745454132556915
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM12912	2.39177356607285	Minus_log10_adjusted_pvalue	0.60427588224411
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM15599	1.99709563008099	Minus_log10_adjusted_pvalue	0.628020942211151
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM15974	1.65293160598487	Minus_log10_adjusted_pvalue	0.774215400218964
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GM16364	∞	Minus_log10_adjusted_pvalue	-3.4923677444458
